Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.526241134751773,0.6778846153846154,0.6453587090784412,0.2692307692307692,0.40865384615384615,0.6,0.4776470588235294,0.3016157989228007,0.42028985507246375,0.4915254237288136,0.5673076923076923,-0.17547055935329275,0.375,0.19230769230769232,0.46153846153846156,0.55,0.391304347826087,0.1896551724137931,0.5,0.6538461538461539,-0.11496497252507162,0.36538461538461536,0.28846153846153844,0.39473684210526316,0.6333333333333333,0.3,0.35185185185185186
1,0.6390243902439025,0.5913461538461539,6.978452888853343,0.3144230769230769,0.27692307692307694,0.6422018348623854,0.6354166666666666,0.3770197486535009,0.37888198757763975,0.5098039215686274,0.49038461538461536,-0.3175977065986373,0.25961538461538464,0.23076923076923078,0.4444444444444444,0.5833333333333334,0.2608695652173913,0.2413793103448276,0.5573770491803278,0.5865384615384616,0.03259090539017007,0.25,0.33653846153846156,0.46153846153846156,0.6285714285714286,0.24,0.4074074074074074
2,0.7447129909365559,0.6365384615384615,11.4135256805348,0.3298076923076923,0.30673076923076925,0.7638483965014577,0.7241379310344828,0.4703770197486535,0.4782608695652174,0.5483870967741935,0.5961538461538461,-0.0313655955783294,0.4326923076923077,0.16346153846153846,0.4888888888888889,0.7058823529411765,0.4782608695652174,0.20689655172413793,0.5526315789473685,0.7307692307692307,0.21275445705602494,0.4230769230769231,0.3076923076923077,0.5227272727272727,0.59375,0.46,0.35185185185185186
3,0.7666666666666667,0.6923076923076923,13.81171887486715,0.38846153846153847,0.3038461538461538,0.7623762376237624,0.7721518987341772,0.5529622980251346,0.505175983436853,0.5633802816901409,0.6826923076923077,0.2130358776713482,0.47115384615384615,0.21153846153846154,0.4897959183673469,0.7272727272727273,0.5217391304347826,0.27586206896551724,0.5308641975308642,0.7788461538461539,0.008564598533425788,0.5384615384615384,0.2403846153846154,0.5,0.6,0.56,0.2777777777777778
4,0.7724317295188556,0.739423076923077,15.106571172935903,0.4115384615384615,0.3278846153846154,0.7967289719626168,0.7419354838709677,0.6122082585278277,0.5238095238095238,0.5409836065573771,0.5865384615384616,-0.008153194505774562,0.34615384615384615,0.2403846153846154,0.5277777777777778,0.56,0.41304347826086957,0.2413793103448276,0.5675675675675675,0.7115384615384616,0.31749229601255186,0.41346153846153844,0.2980769230769231,0.5348837209302325,0.6129032258064516,0.46,0.35185185185185186
5,0.8131578947368421,0.7307692307692307,17.078173696524157,0.40576923076923077,0.325,0.8246445497630331,0.7988165680473372,0.6247755834829444,0.5590062111801242,0.5072463768115942,0.6634615384615384,-0.22129713665624154,0.36538461538461536,0.2980769230769231,0.5,0.5161290322580645,0.41304347826086957,0.27586206896551724,0.5185185185185185,0.7788461538461539,0.1149449032943374,0.40384615384615385,0.375,0.47619047619047616,0.5641025641025641,0.4,0.4074074074074074
6,0.8234536082474226,0.7461538461538462,17.712105281241804,0.37596153846153846,0.3701923076923077,0.8618925831202046,0.7844155844155845,0.6050269299820467,0.6252587991718427,0.5223880597014925,0.6442307692307693,-0.08618850025672117,0.36538461538461536,0.27884615384615385,0.5263157894736842,0.5172413793103449,0.43478260869565216,0.25862068965517243,0.5569620253164557,0.7596153846153846,0.08867597297419103,0.46153846153846156,0.2980769230769231,0.5,0.6451612903225806,0.48,0.37037037037037035
7,0.8015463917525774,0.7461538461538462,16.151399954091204,0.4028846153846154,0.34326923076923077,0.8138424821002387,0.7871148459383753,0.6122082585278277,0.5817805383022774,0.5189873417721519,0.7596153846153846,-0.18256329552828485,0.375,0.38461538461538464,0.48717948717948717,0.55,0.41304347826086957,0.3793103448275862,0.5172413793103449,0.8365384615384616,0.17334651726910139,0.4326923076923077,0.40384615384615385,0.4888888888888889,0.5476190476190477,0.44,0.42592592592592593
8,0.8174123337363967,0.7951923076923076,17.201266188848635,0.41346153846153844,0.3817307692307692,0.8372093023255814,0.7959697732997482,0.6463195691202872,0.6542443064182195,0.46511627906976744,0.8269230769230769,-0.2739725553834547,0.47115384615384615,0.3557692307692308,0.42857142857142855,0.5135135135135135,0.45652173913043476,0.3275862068965517,0.5057471264367817,0.8365384615384616,0.049748543812503314,0.40384615384615385,0.4326923076923077,0.47619047619047616,0.5333333333333333,0.4,0.4444444444444444
9,0.8096357226792009,0.8182692307692307,18.039241624290227,0.4326923076923077,0.3855769230769231,0.8311111111111111,0.7855361596009975,0.6714542190305206,0.6521739130434783,0.4939759036144578,0.7980769230769231,-0.15288222238686766,0.46153846153846156,0.33653846153846156,0.4583333333333333,0.5428571428571428,0.4782608695652174,0.3275862068965517,0.5432098765432098,0.7788461538461539,-0.10233561355878085,0.4423076923076923,0.33653846153846156,0.5217391304347826,0.5714285714285714,0.48,0.37037037037037035
10,0.808252427184466,0.7923076923076923,17.4107591708972,0.4,0.3923076923076923,0.84375,0.7720588235294118,0.63016157989228,0.6521739130434783,0.5119047619047619,0.8076923076923077,-0.11663629841679853,0.46153846153846156,0.34615384615384615,0.4791666666666667,0.5555555555555556,0.5,0.3448275862068966,0.5555555555555556,0.7788461538461539,0.08162137822824328,0.47115384615384615,0.3076923076923077,0.5102040816326531,0.625,0.5,0.37037037037037035
11,0.8228438228438228,0.825,18.684142986520673,0.44711538461538464,0.3778846153846154,0.8279569892473119,0.816793893129771,0.6912028725314183,0.6645962732919255,0.5340909090909091,0.8461538461538461,0.07205677820329238,0.46153846153846156,0.38461538461538464,0.5,0.575,0.5217391304347826,0.39655172413793105,0.5063291139240507,0.7596153846153846,-0.16750218261264077,0.4519230769230769,0.3076923076923077,0.48936170212765956,0.53125,0.46,0.3148148148148148
12,0.8342922899884925,0.8355769230769231,19.676142929152284,0.4375,0.39807692307692305,0.8505494505494505,0.8164251207729468,0.6947935368043088,0.6997929606625258,0.5222222222222223,0.8653846153846154,0.0189842816342721,0.47115384615384615,0.3942307692307692,0.46938775510204084,0.5853658536585366,0.5,0.41379310344827586,0.5119047619047619,0.8076923076923077,0.21012352571671403,0.49038461538461536,0.3173076923076923,0.5098039215686274,0.5151515151515151,0.52,0.3148148148148148
