Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.4854368932038835,0.6932692307692307,-1.6496256937212705,0.23076923076923078,0.4625,0.5375,0.4594594594594595,0.23369565217391305,0.45286885245901637,0.4868421052631579,0.7307692307692307,-0.32649723556543525,0.20192307692307693,0.5288461538461539,0.42857142857142855,0.509090909090909,0.18,0.5185185185185185,0.4666666666666667,0.5769230769230769,-0.2766639904191598,0.25,0.3269230769230769,0.4230769230769231,0.5,0.21153846153846154,0.3269230769230769
1,0.6551155115511551,0.5826923076923077,6.5269214010042464,0.2721153846153846,0.3105769230769231,0.6501766784452296,0.6594427244582043,0.3333333333333333,0.4364754098360656,0.46,0.4807692307692308,-0.057056772689337606,0.22115384615384615,0.25961538461538464,0.30434782608695654,0.5925925925925926,0.14,0.2962962962962963,0.54,0.4807692307692308,0.022310779754618447,0.19230769230769232,0.28846153846153844,0.6,0.5,0.23076923076923078,0.28846153846153844
2,0.7192982456140351,0.6028846153846154,7.620421577275446,0.2846153846153846,0.31826923076923075,0.7331081081081081,0.7069486404833837,0.39311594202898553,0.47950819672131145,0.48484848484848486,0.6346153846153846,-0.06632507517491834,0.23076923076923078,0.40384615384615385,0.375,0.5476190476190477,0.18,0.42592592592592593,0.6101694915254238,0.5673076923076923,0.2606652182465432,0.19230769230769232,0.375,0.7,0.5641025641025641,0.2692307692307692,0.4230769230769231
3,0.7616191904047976,0.6413461538461539,11.796088928581783,0.29903846153846153,0.3423076923076923,0.7845659163987139,0.7415730337078652,0.4420289855072464,0.5409836065573771,0.5161290322580645,0.5961538461538461,0.10350954184301306,0.18269230769230768,0.41346153846153844,0.42105263157894735,0.5581395348837209,0.16,0.4444444444444444,0.5967741935483871,0.5961538461538461,0.21252700655459014,0.19230769230769232,0.40384615384615385,0.7,0.5476190476190477,0.2692307692307692,0.4423076923076923
4,0.7907647907647908,0.6663461538461538,12.89975685278387,0.31634615384615383,0.35,0.7933130699088146,0.7884615384615384,0.47282608695652173,0.5881147540983607,0.5245901639344263,0.5865384615384616,0.05617621295057855,0.2403846153846154,0.34615384615384615,0.44,0.5833333333333334,0.22,0.3888888888888889,0.5645161290322581,0.5961538461538461,0.08171875611503818,0.21153846153846154,0.38461538461538464,0.6818181818181818,0.5,0.28846153846153844,0.38461538461538464
5,0.7978142076502732,0.7038461538461539,15.159422252519823,0.36153846153846153,0.3423076923076923,0.8058510638297872,0.7893258426966292,0.5489130434782609,0.5758196721311475,0.5070422535211268,0.6826923076923077,0.06379317572608739,0.2692307692307692,0.41346153846153844,0.4642857142857143,0.5348837209302325,0.26,0.42592592592592593,0.5507246376811594,0.6634615384615384,-0.00035466042883985395,0.2980769230769231,0.36538461538461536,0.5806451612903226,0.5263157894736842,0.34615384615384615,0.38461538461538464
6,0.8075949367088607,0.7596153846153846,15.719403568492474,0.3903846153846154,0.36923076923076925,0.8177339901477833,0.796875,0.6014492753623188,0.6270491803278688,0.5402298850574713,0.8365384615384616,0.215948364940771,0.28846153846153844,0.5480769230769231,0.5,0.5614035087719298,0.3,0.5925925925925926,0.5172413793103449,0.8365384615384616,-0.0770428332923608,0.3942307692307692,0.4423076923076923,0.5121951219512195,0.5217391304347826,0.40384615384615385,0.46153846153846156
7,0.8104886769964244,0.8067307692307693,16.96194457104918,0.40865384615384615,0.39807692307692305,0.8258823529411765,0.7946859903381642,0.6358695652173914,0.6741803278688525,0.5333333333333333,0.8653846153846154,0.23063504251459685,0.3076923076923077,0.5576923076923077,0.5,0.5517241379310345,0.32,0.5925925925925926,0.5176470588235295,0.8173076923076923,-0.14263211684610838,0.3942307692307692,0.4230769230769231,0.5365853658536586,0.5,0.4230769230769231,0.4230769230769231
8,0.830367734282325,0.8105769230769231,18.151112776218056,0.4221153846153846,0.38846153846153847,0.8519362186788155,0.806930693069307,0.677536231884058,0.6680327868852459,0.4782608695652174,0.8846153846153846,-0.14155395833380804,0.2692307692307692,0.6153846153846154,0.42857142857142855,0.5,0.24,0.5925925925925926,0.4891304347826087,0.8846153846153846,-0.14433689715576403,0.3557692307692308,0.5288461538461539,0.5135135135135135,0.4727272727272727,0.36538461538461536,0.5
9,0.8176538908246226,0.8278846153846153,17.817354707041282,0.40865384615384615,0.41923076923076924,0.8470588235294118,0.7889908256880734,0.6521739130434783,0.7049180327868853,0.4631578947368421,0.9134615384615384,-0.36978994823453415,0.2403846153846154,0.6730769230769231,0.4,0.4857142857142857,0.2,0.6296296296296297,0.4842105263157895,0.9134615384615384,-0.29404239967601037,0.3942307692307692,0.5192307692307693,0.5121951219512195,0.46296296296296297,0.40384615384615385,0.4807692307692308
10,0.8509174311926605,0.8384615384615385,19.790875165412377,0.43173076923076925,0.40673076923076923,0.8685968819599109,0.8321513002364066,0.7065217391304348,0.7213114754098361,0.5416666666666666,0.9230769230769231,0.27911589387880037,0.34615384615384615,0.5769230769230769,0.5277777777777778,0.55,0.38,0.6111111111111112,0.4583333333333333,0.9230769230769231,-0.3239840818096316,0.5096153846153846,0.41346153846153844,0.4716981132075472,0.4418604651162791,0.4807692307692308,0.36538461538461536
11,0.8361204013377926,0.8625,19.691924373969243,0.4807692307692308,0.3817307692307692,0.836,0.836272040302267,0.7572463768115942,0.680327868852459,0.5376344086021505,0.8942307692307693,0.25072304624769765,0.3269230769230769,0.5673076923076923,0.5,0.559322033898305,0.34,0.6111111111111112,0.45918367346938777,0.9423076923076923,-0.4243648872994878,0.47115384615384615,0.47115384615384615,0.46938775510204084,0.4489795918367347,0.4423076923076923,0.4230769230769231
12,0.8693304535637149,0.8903846153846153,21.710818378286064,0.4634615384615385,0.4269230769230769,0.8858921161825726,0.8513513513513513,0.7735507246376812,0.7745901639344263,0.5252525252525253,0.9519230769230769,0.14817456913924512,0.375,0.5769230769230769,0.5128205128205128,0.5333333333333333,0.4,0.5925925925925926,0.44329896907216493,0.9326923076923077,-0.5061871595852294,0.5096153846153846,0.4230769230769231,0.4528301886792453,0.4318181818181818,0.46153846153846156,0.36538461538461536
13,0.8708288482238966,0.8932692307692308,21.33495118581562,0.4778846153846154,0.4153846153846154,0.8732394366197183,0.8680555555555556,0.7862318840579711,0.7684426229508197,0.504950495049505,0.9711538461538461,0.12567903273125505,0.375,0.5961538461538461,0.48717948717948717,0.5161290322580645,0.38,0.5925925925925926,0.45918367346938777,0.9423076923076923,-0.38974999677079275,0.5384615384615384,0.40384615384615385,0.4642857142857143,0.4523809523809524,0.5,0.36538461538461536
