Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5207756232686981,0.4102272727272727,0.4617881473841342,0.4102272727272727,0.0,0.5207756232686981,0,0.41228070175438597,0.0,0.4146341463414634,0.4659090909090909,-0.02532627338687461,0.4659090909090909,0.0,0.4146341463414634,0,0.3953488372093023,0.0,0.49019607843137253,0.5795454545454546,0.30833779731493194,0.5795454545454546,0.0,0.49019607843137253,0,0.625,0.0
1,0.6479217603911981,0.4647727272727273,5.012766879984225,0.4647727272727273,0.0,0.6479217603911981,0,0.581140350877193,0.0,0.4523809523809524,0.4772727272727273,-0.061452216243167504,0.4772727272727273,0.0,0.4523809523809524,0,0.4418604651162791,0.0,0.4878048780487805,0.4659090909090909,0.18375432422347615,0.4659090909090909,0.0,0.4878048780487805,0,0.5,0.0
2,0.7222222222222222,0.45,6.7167517982453555,0.45,0.0,0.7222222222222222,0,0.6271929824561403,0.0,0.42857142857142855,0.4772727272727273,-0.023099838946077516,0.4772727272727273,0.0,0.42857142857142855,0,0.4186046511627907,0.0,0.4166666666666667,0.5454545454545454,0.047588659415556345,0.5454545454545454,0.0,0.4166666666666667,0,0.5,0.0
3,0.727710843373494,0.4715909090909091,6.319778182725187,0.4715909090909091,0.0,0.727710843373494,0,0.6622807017543859,0.0,0.45454545454545453,0.375,0.07386846313070954,0.375,0.0,0.45454545454545453,0,0.3488372093023256,0.0,0.4642857142857143,0.3181818181818182,0.12039075468274467,0.3181818181818182,0.0,0.4642857142857143,0,0.325,0.0
4,0.77,0.45454545454545453,7.49799675247632,0.45454545454545453,0.0,0.77,0,0.6754385964912281,0.0,0.47619047619047616,0.4772727272727273,-0.022128122146162246,0.4772727272727273,0.0,0.47619047619047616,0,0.46511627906976744,0.0,0.4888888888888889,0.5113636363636364,0.37839756406883934,0.5113636363636364,0.0,0.4888888888888889,0,0.55,0.0
5,0.7695961995249406,0.4784090909090909,7.512618205344332,0.4784090909090909,0.0,0.7695961995249406,0,0.7105263157894737,0.0,0.47619047619047616,0.4772727272727273,-0.019180655225063736,0.4772727272727273,0.0,0.47619047619047616,0,0.46511627906976744,0.0,0.4444444444444444,0.5113636363636364,0.256416828593961,0.5113636363636364,0.0,0.4444444444444444,0,0.5,0.0
6,0.80622009569378,0.475,8.36620037620253,0.475,0.0,0.80622009569378,0,0.7390350877192983,0.0,0.47058823529411764,0.38636363636363635,0.0931901577309892,0.38636363636363635,0.0,0.47058823529411764,0,0.37209302325581395,0.0,0.4473684210526316,0.4318181818181818,0.16262989502689082,0.4318181818181818,0.0,0.4473684210526316,0,0.425,0.0
7,0.7813953488372093,0.48863636363636365,8.53206650834929,0.48863636363636365,0.0,0.7813953488372093,0,0.7368421052631579,0.0,0.4418604651162791,0.48863636363636365,-0.03849416669329336,0.48863636363636365,0.0,0.4418604651162791,0,0.4418604651162791,0.0,0.45652173913043476,0.5227272727272727,0.16603005919455643,0.5227272727272727,0.0,0.45652173913043476,0,0.525,0.0
8,0.8130841121495327,0.4863636363636364,8.885962370448059,0.4863636363636364,0.0,0.8130841121495327,0,0.7631578947368421,0.0,0.4473684210526316,0.4318181818181818,-0.07992997460095255,0.4318181818181818,0.0,0.4473684210526316,0,0.3953488372093023,0.0,0.4358974358974359,0.4431818181818182,0.13109674158623452,0.4431818181818182,0.0,0.4358974358974359,0,0.425,0.0
9,0.8305489260143198,0.47613636363636364,9.109938195095413,0.47613636363636364,0.0,0.8305489260143198,0,0.7631578947368421,0.0,0.4473684210526316,0.4318181818181818,-0.046722367132752914,0.4318181818181818,0.0,0.4473684210526316,0,0.3953488372093023,0.0,0.47619047619047616,0.4772727272727273,0.21433709907133724,0.4772727272727273,0.0,0.47619047619047616,0,0.5,0.0
