Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5416666666666666,0.48,1.4522972713732354,0.48,0.0,0.5416666666666666,0,0.49133858267716535,0.0,0.5272727272727272,0.4583333333333333,0.023940959718384232,0.4583333333333333,0.0,0.5272727272727272,0,0.46774193548387094,0.0,0.4482758620689655,0.48333333333333334,0.24962358762026224,0.48333333333333334,0.0,0.4482758620689655,0,0.4406779661016949,0.0
1,0.689922480620155,0.43,6.631978456606884,0.43,0.0,0.689922480620155,0,0.5606299212598426,0.0,0.4807692307692308,0.43333333333333335,0.009128014216417093,0.43333333333333335,0.0,0.4807692307692308,0,0.4032258064516129,0.0,0.4642857142857143,0.4666666666666667,0.18961158223053443,0.4666666666666667,0.0,0.4642857142857143,0,0.4406779661016949,0.0
2,0.7159763313609467,0.4225,6.8671561388828675,0.4225,0.0,0.7159763313609467,0,0.5716535433070866,0.0,0.5098039215686274,0.425,-0.013171827593017738,0.425,0.0,0.5098039215686274,0,0.41935483870967744,0.0,0.4444444444444444,0.45,0.16213995191708275,0.45,0.0,0.4444444444444444,0,0.4067796610169492,0.0
3,0.7996031746031746,0.42,9.82792512922422,0.42,0.0,0.7996031746031746,0,0.6346456692913386,0.0,0.4666666666666667,0.375,-0.01819474483218373,0.375,0.0,0.4666666666666667,0,0.3387096774193548,0.0,0.4791666666666667,0.4,0.15673839713982013,0.4,0.0,0.4791666666666667,0,0.3898305084745763,0.0
4,0.767097966728281,0.4508333333333333,9.241487802734504,0.4508333333333333,0.0,0.767097966728281,0,0.6535433070866141,0.0,0.5142857142857142,0.5833333333333334,0.0903677103436427,0.5833333333333334,0.0,0.5142857142857142,0,0.5806451612903226,0.0,0.5070422535211268,0.5916666666666667,0.2376339931184792,0.5916666666666667,0.0,0.5070422535211268,0,0.6101694915254238,0.0
5,0.7753001715265866,0.48583333333333334,10.02208382730425,0.48583333333333334,0.0,0.7753001715265866,0,0.7118110236220473,0.0,0.4915254237288136,0.49166666666666664,-0.05716830535577054,0.49166666666666664,0.0,0.4915254237288136,0,0.46774193548387094,0.0,0.48484848484848486,0.55,0.20873638318832743,0.55,0.0,0.48484848484848486,0,0.5423728813559322,0.0
6,0.7936507936507936,0.4725,10.177803650697564,0.4725,0.0,0.7936507936507936,0,0.7086614173228346,0.0,0.5081967213114754,0.5083333333333333,-0.09346968904925984,0.5083333333333333,0.0,0.5081967213114754,0,0.5,0.0,0.5,0.5666666666666667,0.234947621085223,0.5666666666666667,0.0,0.5,0,0.576271186440678,0.0
7,0.8062283737024222,0.4816666666666667,10.704702471181006,0.4816666666666667,0.0,0.8062283737024222,0,0.7338582677165354,0.0,0.5535714285714286,0.4666666666666667,-0.025228142642698386,0.4666666666666667,0.0,0.5535714285714286,0,0.5,0.0,0.46875,0.5333333333333333,0.20483439982236487,0.5333333333333333,0.0,0.46875,0,0.5084745762711864,0.0
8,0.8164335664335665,0.4766666666666667,11.850449152518834,0.4766666666666667,0.0,0.8164335664335665,0,0.7354330708661417,0.0,0.5324675324675324,0.6416666666666667,0.06672175719331169,0.6416666666666667,0.0,0.5324675324675324,0,0.6612903225806451,0.0,0.5116279069767442,0.7166666666666667,0.27228324710780155,0.7166666666666667,0.0,0.5116279069767442,0,0.7457627118644068,0.0
9,0.7534456355283308,0.5441666666666667,11.34193176658101,0.5441666666666667,0.0,0.7534456355283308,0,0.7748031496062993,0.0,0.5423728813559322,0.49166666666666664,0.028644821104425715,0.49166666666666664,0.0,0.5423728813559322,0,0.5161290322580645,0.0,0.463768115942029,0.575,0.20116442958747935,0.575,0.0,0.463768115942029,0,0.5423728813559322,0.0
10,0.8093645484949833,0.49833333333333335,11.60414170672057,0.49833333333333335,0.0,0.8093645484949833,0,0.7622047244094489,0.0,0.5789473684210527,0.475,0.07465595357862496,0.475,0.0,0.5789473684210527,0,0.532258064516129,0.0,0.4696969696969697,0.55,0.22732333662633739,0.55,0.0,0.4696969696969697,0,0.5254237288135594,0.0
11,0.8248299319727891,0.49,12.121143723372098,0.49,0.0,0.8248299319727891,0,0.7637795275590551,0.0,0.5178571428571429,0.4666666666666667,-0.025798500974844683,0.4666666666666667,0.0,0.5178571428571429,0,0.46774193548387094,0.0,0.4626865671641791,0.5583333333333333,0.21295342901759526,0.5583333333333333,0.0,0.4626865671641791,0,0.5254237288135594,0.0
12,0.8382099827882961,0.4841666666666667,12.577364651253355,0.4841666666666667,0.0,0.8382099827882961,0,0.7669291338582677,0.0,0.5384615384615384,0.43333333333333335,-0.004416628842357687,0.43333333333333335,0.0,0.5384615384615384,0,0.45161290322580644,0.0,0.47619047619047616,0.525,0.2559313816295808,0.525,0.0,0.47619047619047616,0,0.5084745762711864,0.0
13,0.8288135593220339,0.49166666666666664,12.870075095032709,0.49166666666666664,0.0,0.8288135593220339,0,0.7700787401574803,0.0,0.5423728813559322,0.49166666666666664,0.007199261845302907,0.49166666666666664,0.0,0.5423728813559322,0,0.5161290322580645,0.0,0.45714285714285713,0.5833333333333334,0.1929405097221926,0.5833333333333334,0.0,0.45714285714285713,0,0.5423728813559322,0.0
14,0.8200636942675159,0.5233333333333333,13.209156698977033,0.5233333333333333,0.0,0.8200636942675159,0,0.8110236220472441,0.0,0.5538461538461539,0.5416666666666666,0.11310144376581793,0.5416666666666666,0.0,0.5538461538461539,0,0.5806451612903226,0.0,0.4444444444444444,0.6,0.08871326809306869,0.6,0.0,0.4444444444444444,0,0.5423728813559322,0.0
15,0.7990033222591362,0.5016666666666667,11.533529497000789,0.5016666666666667,0.0,0.7990033222591362,0,0.75748031496063,0.0,0.5555555555555556,0.45,0.06036330769393321,0.45,0.0,0.5555555555555556,0,0.4838709677419355,0.0,0.4307692307692308,0.5416666666666666,0.17894513674945894,0.5416666666666666,0.0,0.4307692307692308,0,0.4745762711864407,0.0
16,0.8336106489184693,0.5008333333333334,12.405669507997292,0.5008333333333334,0.0,0.8336106489184693,0,0.7889763779527559,0.0,0.5862068965517241,0.48333333333333334,0.12947370838648622,0.48333333333333334,0.0,0.5862068965517241,0,0.5483870967741935,0.0,0.47058823529411764,0.5666666666666667,0.20659573573345164,0.5666666666666667,0.0,0.47058823529411764,0,0.5423728813559322,0.0
17,0.8470588235294118,0.49583333333333335,12.821935981170588,0.49583333333333335,0.0,0.8470588235294118,0,0.7937007874015748,0.0,0.5333333333333333,0.375,0.05107023586462302,0.375,0.0,0.5333333333333333,0,0.3870967741935484,0.0,0.4696969696969697,0.55,0.20401581058956508,0.55,0.0,0.4696969696969697,0,0.5254237288135594,0.0
18,0.8554817275747508,0.5016666666666667,13.462396888471487,0.5016666666666667,0.0,0.8554817275747508,0,0.8110236220472441,0.0,0.5510204081632653,0.4083333333333333,0.1143133213356014,0.4083333333333333,0.0,0.5510204081632653,0,0.43548387096774194,0.0,0.43661971830985913,0.5916666666666667,0.18046377519776974,0.5916666666666667,0.0,0.43661971830985913,0,0.5254237288135594,0.0
