Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5352112676056338,0.48409090909090907,1.096411030426578,0.48409090909090907,0.0,0.5352112676056338,0,0.48,0.0,0.5,0.5,-0.21415013518516632,0.5,0.0,0.5,0,0.4782608695652174,0.0,0.3870967741935484,0.3522727272727273,-0.13392235732630364,0.3522727272727273,0.0,0.3870967741935484,0,0.3157894736842105,0.0
1,0.6233480176211453,0.5159090909090909,4.908344020066648,0.5159090909090909,0.0,0.6233480176211453,0,0.5957894736842105,0.0,0.4864864864864865,0.42045454545454547,-0.2984638765407036,0.42045454545454547,0.0,0.4864864864864865,0,0.391304347826087,0.0,0.45714285714285713,0.3977272727272727,-0.321221175796345,0.3977272727272727,0.0,0.45714285714285713,0,0.42105263157894735,0.0
2,0.75,0.4818181818181818,7.278983200339354,0.4818181818181818,0.0,0.75,0,0.6694736842105263,0.0,0.4318181818181818,0.5,-0.3864552874745289,0.5,0.0,0.4318181818181818,0,0.41304347826086957,0.0,0.45,0.45454545454545453,-0.2679438634882364,0.45454545454545453,0.0,0.45,0,0.47368421052631576,0.0
3,0.7798165137614679,0.4954545454545455,8.249848630233398,0.4954545454545455,0.0,0.7798165137614679,0,0.7157894736842105,0.0,0.48717948717948717,0.4431818181818182,-0.24542719262239587,0.4431818181818182,0.0,0.48717948717948717,0,0.41304347826086957,0.0,0.425,0.45454545454545453,-0.2726774340758047,0.45454545454545453,0.0,0.425,0,0.4473684210526316,0.0
4,0.7883720930232558,0.48863636363636365,9.04918073874747,0.48863636363636365,0.0,0.7883720930232558,0,0.7136842105263158,0.0,0.4857142857142857,0.3977272727272727,-0.010494435584215134,0.3977272727272727,0.0,0.4857142857142857,0,0.3695652173913043,0.0,0.42105263157894735,0.4318181818181818,-0.29622618070905193,0.4318181818181818,0.0,0.42105263157894735,0,0.42105263157894735,0.0
5,0.8102189781021898,0.46704545454545454,8.171955411448405,0.46704545454545454,0.0,0.8102189781021898,0,0.7010526315789474,0.0,0.47368421052631576,0.4318181818181818,-0.1633448245650659,0.4318181818181818,0.0,0.47368421052631576,0,0.391304347826087,0.0,0.4166666666666667,0.4090909090909091,-0.28155587603402255,0.4090909090909091,0.0,0.4166666666666667,0,0.39473684210526316,0.0
6,0.8313817330210773,0.48522727272727273,9.7210269861718,0.48522727272727273,0.0,0.8313817330210773,0,0.7473684210526316,0.0,0.43902439024390244,0.4659090909090909,-0.28287246241075464,0.4659090909090909,0.0,0.43902439024390244,0,0.391304347826087,0.0,0.42105263157894735,0.4318181818181818,-0.2338731626809075,0.4318181818181818,0.0,0.42105263157894735,0,0.42105263157894735,0.0
7,0.8074245939675174,0.48977272727272725,9.903810910515183,0.48977272727272725,0.0,0.8074245939675174,0,0.7326315789473684,0.0,0.5,0.45454545454545453,-0.15496824081355035,0.45454545454545453,0.0,0.5,0,0.43478260869565216,0.0,0.38461538461538464,0.4431818181818182,-0.26577242348954644,0.4431818181818182,0.0,0.38461538461538464,0,0.39473684210526316,0.0
8,0.8091954022988506,0.4943181818181818,9.342186989368749,0.4943181818181818,0.0,0.8091954022988506,0,0.7410526315789474,0.0,0.5384615384615384,0.4431818181818182,-0.1342923942017741,0.4431818181818182,0.0,0.5384615384615384,0,0.45652173913043476,0.0,0.40625,0.36363636363636365,-0.2035022755825862,0.36363636363636365,0.0,0.40625,0,0.34210526315789475,0.0
9,0.8264840182648402,0.49772727272727274,9.591714755962311,0.49772727272727274,0.0,0.8264840182648402,0,0.7621052631578947,0.0,0.5,0.4772727272727273,-0.19159754685034922,0.4772727272727273,0.0,0.5,0,0.45652173913043476,0.0,0.37142857142857144,0.3977272727272727,-0.25922886609232776,0.3977272727272727,0.0,0.37142857142857144,0,0.34210526315789475,0.0
10,0.8277404921700223,0.5079545454545454,9.74494383458986,0.5079545454545454,0.0,0.8277404921700223,0,0.7789473684210526,0.0,0.5111111111111111,0.5113636363636364,-0.1861453000541244,0.5113636363636364,0.0,0.5111111111111111,0,0.5,0.0,0.4117647058823529,0.38636363636363635,-0.24953908064147504,0.38636363636363635,0.0,0.4117647058823529,0,0.3684210526315789,0.0
11,0.831140350877193,0.5181818181818182,9.659985275627788,0.5181818181818182,0.0,0.831140350877193,0,0.7978947368421052,0.0,0.5098039215686274,0.5795454545454546,-0.10121226116024246,0.5795454545454546,0.0,0.5098039215686274,0,0.5652173913043478,0.0,0.40476190476190477,0.4772727272727273,-0.29138762208411384,0.4772727272727273,0.0,0.40476190476190477,0,0.4473684210526316,0.0
12,0.8174097664543525,0.5352272727272728,10.058751635639917,0.5352272727272728,0.0,0.8174097664543525,0,0.8105263157894737,0.0,0.46511627906976744,0.48863636363636365,-0.24001677876487557,0.48863636363636365,0.0,0.46511627906976744,0,0.43478260869565216,0.0,0.40625,0.36363636363636365,-0.23804214336575322,0.36363636363636365,0.0,0.40625,0,0.34210526315789475,0.0
13,0.8649885583524027,0.4965909090909091,10.084227828037873,0.4965909090909091,0.0,0.8649885583524027,0,0.7957894736842105,0.0,0.5208333333333334,0.5454545454545454,-0.0565394826999876,0.5454545454545454,0.0,0.5208333333333334,0,0.5434782608695652,0.0,0.375,0.36363636363636365,-0.352923471992574,0.36363636363636365,0.0,0.375,0,0.3157894736842105,0.0
14,0.8706697459584296,0.49204545454545456,9.709360410109348,0.49204545454545456,0.0,0.8706697459584296,0,0.7936842105263158,0.0,0.5111111111111111,0.5113636363636364,-0.07030215782970504,0.5113636363636364,0.0,0.5111111111111111,0,0.5,0.0,0.38235294117647056,0.38636363636363635,-0.3929437565895143,0.38636363636363635,0.0,0.38235294117647056,0,0.34210526315789475,0.0
15,0.8275109170305677,0.5204545454545455,9.858998373621484,0.5204545454545455,0.0,0.8275109170305677,0,0.7978947368421052,0.0,0.5531914893617021,0.5340909090909091,0.008200153681081717,0.5340909090909091,0.0,0.5531914893617021,0,0.5652173913043478,0.0,0.4166666666666667,0.4090909090909091,-0.20491505296538468,0.4090909090909091,0.0,0.4166666666666667,0,0.39473684210526316,0.0
16,0.844017094017094,0.5318181818181819,10.320410997024606,0.5318181818181819,0.0,0.844017094017094,0,0.8315789473684211,0.0,0.5106382978723404,0.5340909090909091,-0.07935538854826205,0.5340909090909091,0.0,0.5106382978723404,0,0.5217391304347826,0.0,0.4358974358974359,0.4431818181818182,-0.2248781159873288,0.4431818181818182,0.0,0.4358974358974359,0,0.4473684210526316,0.0
17,0.8574561403508771,0.5181818181818182,10.193052196251758,0.5181818181818182,0.0,0.8574561403508771,0,0.8231578947368421,0.0,0.52,0.5681818181818182,-0.06833402984694378,0.5681818181818182,0.0,0.52,0,0.5652173913043478,0.0,0.4523809523809524,0.4772727272727273,-0.16005614666461854,0.4772727272727273,0.0,0.4523809523809524,0,0.5,0.0
18,0.8243801652892562,0.55,9.680344490004401,0.55,0.0,0.8243801652892562,0,0.84,0.0,0.5416666666666666,0.5454545454545454,-0.018199742729506186,0.5454545454545454,0.0,0.5416666666666666,0,0.5652173913043478,0.0,0.47368421052631576,0.4318181818181818,-0.08621606969546161,0.4318181818181818,0.0,0.47368421052631576,0,0.47368421052631576,0.0
19,0.8378378378378378,0.5465909090909091,10.021059320374762,0.5465909090909091,0.0,0.8378378378378378,0,0.848421052631579,0.0,0.5306122448979592,0.5568181818181818,-0.059685663702624736,0.5568181818181818,0.0,0.5306122448979592,0,0.5652173913043478,0.0,0.5,0.45454545454545453,-0.056943415192220875,0.45454545454545453,0.0,0.5,0,0.5263157894736842,0.0
20,0.8528784648187633,0.5329545454545455,10.734077162421825,0.5329545454545455,0.0,0.8528784648187633,0,0.8421052631578947,0.0,0.5652173913043478,0.5227272727272727,0.06121366140588334,0.5227272727272727,0.0,0.5652173913043478,0,0.5652173913043478,0.0,0.4594594594594595,0.42045454545454547,-0.18258917711408768,0.42045454545454547,0.0,0.4594594594594595,0,0.4473684210526316,0.0
