Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5526881720430108,0.5284090909090909,1.4841903095355349,0.5284090909090909,0.0,0.5526881720430108,0,0.550321199143469,0.0,0.5454545454545454,0.625,0.36353141488372465,0.625,0.0,0.5454545454545454,0,0.6521739130434783,0.0,0.47619047619047616,0.7159090909090909,0.07655606039877516,0.7159090909090909,0.0,0.47619047619047616,0,0.6818181818181818,0.0
1,0.5743494423791822,0.6113636363636363,3.041324306743704,0.6113636363636363,0.0,0.5743494423791822,0,0.6616702355460385,0.0,0.5869565217391305,0.5227272727272727,0.3743428916458282,0.5227272727272727,0.0,0.5869565217391305,0,0.5869565217391305,0.0,0.5641025641025641,0.4431818181818182,0.12980133643228636,0.4431818181818182,0.0,0.5641025641025641,0,0.5,0.0
2,0.6986899563318777,0.5204545454545455,6.196151764019002,0.5204545454545455,0.0,0.6986899563318777,0,0.6852248394004282,0.0,0.5,0.4090909090909091,0.059924085576995,0.4090909090909091,0.0,0.5,0,0.391304347826087,0.0,0.46875,0.36363636363636365,-0.05066645166773153,0.36363636363636365,0.0,0.46875,0,0.3409090909090909,0.0
3,0.7547619047619047,0.4772727272727273,7.222373316698208,0.4772727272727273,0.0,0.7547619047619047,0,0.6788008565310493,0.0,0.5,0.45454545454545453,0.07110628800602736,0.45454545454545453,0.0,0.5,0,0.43478260869565216,0.0,0.4878048780487805,0.4659090909090909,0.06415009147094107,0.4659090909090909,0.0,0.4878048780487805,0,0.45454545454545453,0.0
4,0.7725118483412322,0.47954545454545455,7.297677798199426,0.47954545454545455,0.0,0.7725118483412322,0,0.6980728051391863,0.0,0.5121951219512195,0.4659090909090909,0.030596955925124965,0.4659090909090909,0.0,0.5121951219512195,0,0.45652173913043476,0.0,0.5,0.5,0.08572117892826749,0.5,0.0,0.5,0,0.5,0.0
5,0.7797356828193832,0.5159090909090909,7.646331792078037,0.5159090909090909,0.0,0.7797356828193832,0,0.7580299785867237,0.0,0.5111111111111111,0.5113636363636364,0.05419690477004014,0.5113636363636364,0.0,0.5111111111111111,0,0.5,0.0,0.5111111111111111,0.5113636363636364,0.11374297946288973,0.5113636363636364,0.0,0.5111111111111111,0,0.5227272727272727,0.0
6,0.8157303370786517,0.5056818181818182,8.108006771310391,0.5056818181818182,0.0,0.8157303370786517,0,0.7773019271948608,0.0,0.4864864864864865,0.42045454545454547,-0.045364577015062905,0.42045454545454547,0.0,0.4864864864864865,0,0.391304347826087,0.0,0.45,0.45454545454545453,-0.04954525671800146,0.45454545454545453,0.0,0.45,0,0.4090909090909091,0.0
7,0.8467153284671532,0.46704545454545454,7.878234643178714,0.46704545454545454,0.0,0.8467153284671532,0,0.7451820128479657,0.0,0.5,0.4772727272727273,-0.02225182588938656,0.4772727272727273,0.0,0.5,0,0.45652173913043476,0.0,0.45454545454545453,0.5,-0.1897395978118139,0.5,0.0,0.45454545454545453,0,0.45454545454545453,0.0
8,0.8202247191011236,0.5056818181818182,7.9787471089519935,0.5056818181818182,0.0,0.8202247191011236,0,0.7815845824411135,0.0,0.47619047619047616,0.4772727272727273,-0.06732352723824866,0.4772727272727273,0.0,0.47619047619047616,0,0.43478260869565216,0.0,0.4634146341463415,0.4659090909090909,-0.09997692414615539,0.4659090909090909,0.0,0.4634146341463415,0,0.4318181818181818,0.0
9,0.8098434004474273,0.5079545454545454,8.155956635310202,0.5079545454545454,0.0,0.8098434004474273,0,0.7751605995717344,0.0,0.4883720930232558,0.48863636363636365,-0.005185397740822308,0.48863636363636365,0.0,0.4883720930232558,0,0.45652173913043476,0.0,0.43243243243243246,0.42045454545454547,-0.03856490119301137,0.42045454545454547,0.0,0.43243243243243246,0,0.36363636363636365,0.0
