Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5265486725663717,0.37666666666666665,0.24014555439573262,0.37666666666666665,0.0,0.5265486725663717,0,0.3701399688958009,0.0,0.5454545454545454,0.18333333333333332,-0.0831908094249672,0.18333333333333332,0.0,0.5454545454545454,0,0.19672131147540983,0.0,0.5,0.2,0.15622162526294867,0.2,0.0,0.5,0,0.23529411764705882,0.0
1,0.7051597051597052,0.33916666666666667,7.077736030451857,0.33916666666666667,0.0,0.7051597051597052,0,0.4463452566096423,0.0,0.46875,0.26666666666666666,-0.16389494388088474,0.26666666666666666,0.0,0.46875,0,0.2459016393442623,0.0,0.3076923076923077,0.21666666666666667,-0.02479985674678626,0.21666666666666667,0.0,0.3076923076923077,0,0.1568627450980392,0.0
2,0.7100840336134454,0.39666666666666667,7.876978012347576,0.39666666666666667,0.0,0.7100840336134454,0,0.5256609642301711,0.0,0.475,0.3333333333333333,-0.05463370804896903,0.3333333333333333,0.0,0.475,0,0.3114754098360656,0.0,0.34285714285714286,0.2916666666666667,-0.25575558033838597,0.2916666666666667,0.0,0.34285714285714286,0,0.23529411764705882,0.0
3,0.7808510638297872,0.39166666666666666,9.487256117204506,0.39166666666666666,0.0,0.7808510638297872,0,0.5707620528771384,0.0,0.5609756097560976,0.3416666666666667,0.0943262853882286,0.3416666666666667,0.0,0.5609756097560976,0,0.3770491803278688,0.0,0.41025641025641024,0.325,-0.012558284182589753,0.325,0.0,0.41025641025641024,0,0.3137254901960784,0.0
4,0.769825918762089,0.43083333333333335,9.872953200164943,0.43083333333333335,0.0,0.769825918762089,0,0.6189735614307932,0.0,0.5348837209302325,0.35833333333333334,0.05112684444343089,0.35833333333333334,0.0,0.5348837209302325,0,0.3770491803278688,0.0,0.47368421052631576,0.31666666666666665,0.022824502537474083,0.31666666666666665,0.0,0.47368421052631576,0,0.35294117647058826,0.0
5,0.7595628415300546,0.4575,10.661527363334129,0.4575,0.0,0.7595628415300546,0,0.6485225505443235,0.0,0.4727272727272727,0.4583333333333333,-0.05061980413174621,0.4583333333333333,0.0,0.4727272727272727,0,0.4262295081967213,0.0,0.5128205128205128,0.325,-0.1406659805227518,0.325,0.0,0.5128205128205128,0,0.39215686274509803,0.0
6,0.7689594356261023,0.4725,11.37991152484726,0.4725,0.0,0.7689594356261023,0,0.6780715396578538,0.0,0.46153846153846156,0.5416666666666666,-0.2209491376621023,0.5416666666666666,0.0,0.46153846153846156,0,0.4918032786885246,0.0,0.42857142857142855,0.4666666666666667,-0.3303671018427128,0.4666666666666667,0.0,0.42857142857142855,0,0.47058823529411764,0.0
7,0.7888307155322862,0.4775,11.97638081121161,0.4775,0.0,0.7888307155322862,0,0.702954898911353,0.0,0.4666666666666667,0.5,-0.06893490816582035,0.5,0.0,0.4666666666666667,0,0.45901639344262296,0.0,0.43859649122807015,0.475,-0.3421471929321521,0.475,0.0,0.43859649122807015,0,0.49019607843137253,0.0
8,0.7899159663865546,0.49583333333333335,12.16322701525097,0.49583333333333335,0.0,0.7899159663865546,0,0.7309486780715396,0.0,0.45901639344262296,0.5083333333333333,-0.12848420080055364,0.5083333333333333,0.0,0.45901639344262296,0,0.45901639344262296,0.0,0.42857142857142855,0.4666666666666667,-0.4551958761248354,0.4666666666666667,0.0,0.42857142857142855,0,0.47058823529411764,0.0
9,0.7989690721649485,0.485,12.684960506194736,0.485,0.0,0.7989690721649485,0,0.7231726283048211,0.0,0.4666666666666667,0.5,-0.10008616043046517,0.5,0.0,0.4666666666666667,0,0.45901639344262296,0.0,0.41509433962264153,0.44166666666666665,-0.47158719478630523,0.44166666666666665,0.0,0.41509433962264153,0,0.43137254901960786,0.0
