Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5019230769230769,0.5909090909090909,-0.24004232750604643,0.5909090909090909,0.0,0.5019230769230769,0,0.5723684210526315,0.0,0.589041095890411,0.8295454545454546,0.6860342703958417,0.8295454545454546,0.0,0.589041095890411,0,0.8269230769230769,0.0,0.49122807017543857,0.6477272727272727,0.05929809604786239,0.6477272727272727,0.0,0.49122807017543857,0,0.6511627906976745,0.0
1,0.5398886827458256,0.6125,1.7323186168463254,0.6125,0.0,0.5398886827458256,0,0.6381578947368421,0.0,0.6617647058823529,0.7727272727272727,1.0338160382509065,0.7727272727272727,0.0,0.6617647058823529,0,0.8653846153846154,0.0,0.45,0.45454545454545453,-0.18735605319031895,0.45454545454545453,0.0,0.45,0,0.4186046511627907,0.0
2,0.6252676659528907,0.5306818181818181,5.238806885491064,0.5306818181818181,0.0,0.6252676659528907,0,0.6403508771929824,0.0,0.5901639344262295,0.6931818181818182,0.5636694108612813,0.6931818181818182,0.0,0.5901639344262295,0,0.6923076923076923,0.0,0.3333333333333333,0.3409090909090909,-0.42799629478800594,0.3409090909090909,0.0,0.3333333333333333,0,0.23255813953488372,0.0
3,0.7205542725173211,0.49204545454545456,7.488319843682883,0.49204545454545456,0.0,0.7205542725173211,0,0.6842105263157895,0.0,0.6,0.625,0.6496591241426564,0.625,0.0,0.6,0,0.6346153846153846,0.0,0.375,0.36363636363636365,-0.3949163004197648,0.36363636363636365,0.0,0.375,0,0.27906976744186046,0.0
4,0.7719714964370546,0.4784090909090909,9.12351812447492,0.4784090909090909,0.0,0.7719714964370546,0,0.7127192982456141,0.0,0.5862068965517241,0.6590909090909091,0.5365370604323544,0.6590909090909091,0.0,0.5862068965517241,0,0.6538461538461539,0.0,0.43243243243243246,0.42045454545454547,-0.3132260874684795,0.42045454545454547,0.0,0.43243243243243246,0,0.37209302325581395,0.0
5,0.7939814814814815,0.4909090909090909,10.123526985980128,0.4909090909090909,0.0,0.7939814814814815,0,0.7521929824561403,0.0,0.5892857142857143,0.6363636363636364,0.577732033856491,0.6363636363636364,0.0,0.5892857142857143,0,0.6346153846153846,0.0,0.4,0.3977272727272727,-0.38376089336154245,0.3977272727272727,0.0,0.4,0,0.32558139534883723,0.0
6,0.8119047619047619,0.4772727272727273,9.500016817253435,0.4772727272727273,0.0,0.8119047619047619,0,0.7478070175438597,0.0,0.6166666666666667,0.6818181818181818,0.7445475756475499,0.6818181818181818,0.0,0.6166666666666667,0,0.7115384615384616,0.0,0.4444444444444444,0.4090909090909091,-0.3243622794090841,0.4090909090909091,0.0,0.4444444444444444,0,0.37209302325581395,0.0
7,0.8228438228438228,0.4875,10.784053989447322,0.4875,0.0,0.8228438228438228,0,0.7741228070175439,0.0,0.6271186440677966,0.6704545454545454,0.826123320226219,0.6704545454545454,0.0,0.6271186440677966,0,0.7115384615384616,0.0,0.4166666666666667,0.4090909090909091,-0.36057116198254674,0.4090909090909091,0.0,0.4166666666666667,0,0.3488372093023256,0.0
8,0.802247191011236,0.5056818181818182,9.646049782376972,0.5056818181818182,0.0,0.802247191011236,0,0.7828947368421053,0.0,0.6101694915254238,0.6704545454545454,0.7890815005389791,0.6704545454545454,0.0,0.6101694915254238,0,0.6923076923076923,0.0,0.425,0.45454545454545453,-0.35382741720935346,0.45454545454545453,0.0,0.425,0,0.3953488372093023,0.0
9,0.8,0.5227272727272727,9.877368603337988,0.5227272727272727,0.0,0.8,0,0.8070175438596491,0.0,0.6451612903225806,0.7045454545454546,0.9223789330184039,0.7045454545454546,0.0,0.6451612903225806,0,0.7692307692307693,0.0,0.4473684210526316,0.4318181818181818,-0.30933107089227235,0.4318181818181818,0.0,0.4473684210526316,0,0.3953488372093023,0.0
10,0.7807017543859649,0.5181818181818182,9.064558688670438,0.5181818181818182,0.0,0.7807017543859649,0,0.7807017543859649,0.0,0.6181818181818182,0.625,0.7816578011093283,0.625,0.0,0.6181818181818182,0,0.6538461538461539,0.0,0.42424242424242425,0.375,-0.3303657107614037,0.375,0.0,0.42424242424242425,0,0.32558139534883723,0.0
11,0.8411214953271028,0.4863636363636364,10.105458411859349,0.4863636363636364,0.0,0.8411214953271028,0,0.7894736842105263,0.0,0.6111111111111112,0.6136363636363636,0.7388469056654707,0.6136363636363636,0.0,0.6111111111111112,0,0.6346153846153846,0.0,0.40625,0.36363636363636365,-0.4217184294564835,0.36363636363636365,0.0,0.40625,0,0.3023255813953488,0.0
12,0.8568075117370892,0.48409090909090907,10.407307483748179,0.48409090909090907,0.0,0.8568075117370892,0,0.8004385964912281,0.0,0.6140350877192983,0.6477272727272727,0.7489404242802103,0.6477272727272727,0.0,0.6140350877192983,0,0.6730769230769231,0.0,0.425,0.45454545454545453,-0.42501889707647816,0.45454545454545453,0.0,0.425,0,0.3953488372093023,0.0
