Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5347043701799485,0.37403846153846154,0.5882183153376745,0.37403846153846154,0.0,0.5347043701799485,0,0.37681159420289856,0.0,0.48148148148148145,0.25961538461538464,0.1915318996022361,0.25961538461538464,0.0,0.48148148148148145,0,0.26,0.0,0.47619047619047616,0.20192307692307693,-0.0740936885421654,0.20192307692307693,0.0,0.47619047619047616,0,0.19230769230769232,0.0
1,0.6829268292682927,0.3548076923076923,5.070721658555527,0.3548076923076923,0.0,0.6829268292682927,0,0.45652173913043476,0.0,0.4230769230769231,0.25,-0.025116045028070674,0.25,0.0,0.4230769230769231,0,0.22,0.0,0.5,0.2692307692307692,-0.07136532758175108,0.2692307692307692,0.0,0.5,0,0.2692307692307692,0.0
2,0.7156862745098039,0.3923076923076923,6.977455567785604,0.3923076923076923,0.0,0.7156862745098039,0,0.5289855072463768,0.0,0.5,0.25,-0.01104892518032674,0.25,0.0,0.5,0,0.26,0.0,0.43478260869565216,0.22115384615384615,-0.0839352179380517,0.22115384615384615,0.0,0.43478260869565216,0,0.19230769230769232,0.0
3,0.7331670822942643,0.3855769230769231,7.114069822460184,0.3855769230769231,0.0,0.7331670822942643,0,0.532608695652174,0.0,0.4117647058823529,0.3269230769230769,-0.07171823195519668,0.3269230769230769,0.0,0.4117647058823529,0,0.28,0.0,0.5151515151515151,0.3173076923076923,0.054643340418299255,0.3173076923076923,0.0,0.5151515151515151,0,0.3269230769230769,0.0
4,0.7700650759219089,0.44326923076923075,9.076362094243068,0.44326923076923075,0.0,0.7700650759219089,0,0.6431159420289855,0.0,0.3333333333333333,0.3173076923076923,-0.1744527290279029,0.3173076923076923,0.0,0.3333333333333333,0,0.22,0.0,0.48484848484848486,0.3173076923076923,0.022369087083459808,0.3173076923076923,0.0,0.48484848484848486,0,0.3076923076923077,0.0
5,0.7679671457905544,0.46826923076923077,9.039726573075223,0.46826923076923077,0.0,0.7679671457905544,0,0.677536231884058,0.0,0.4,0.33653846153846156,0.0017439290596885579,0.33653846153846156,0.0,0.4,0,0.28,0.0,0.43333333333333335,0.28846153846153844,-0.0743694099667264,0.28846153846153844,0.0,0.43333333333333335,0,0.25,0.0
6,0.7974413646055437,0.45096153846153847,9.666075483121585,0.45096153846153847,0.0,0.7974413646055437,0,0.677536231884058,0.0,0.4117647058823529,0.3269230769230769,-0.15103866613750774,0.3269230769230769,0.0,0.4117647058823529,0,0.28,0.0,0.4838709677419355,0.2980769230769231,0.021113310117691474,0.2980769230769231,0.0,0.4838709677419355,0,0.28846153846153844,0.0
7,0.7797619047619048,0.4846153846153846,8.792101473915475,0.4846153846153846,0.0,0.7797619047619048,0,0.7119565217391305,0.0,0.4166666666666667,0.34615384615384615,0.13497431185766076,0.34615384615384615,0.0,0.4166666666666667,0,0.3,0.0,0.5,0.34615384615384615,0.07953221365528385,0.34615384615384615,0.0,0.5,0,0.34615384615384615,0.0
8,0.7889546351084813,0.4875,9.716861020032248,0.4875,0.0,0.7889546351084813,0,0.7246376811594203,0.0,0.4594594594594595,0.3557692307692308,0.14916113470792206,0.3557692307692308,0.0,0.4594594594594595,0,0.34,0.0,0.47058823529411764,0.3269230769230769,0.015276728342851013,0.3269230769230769,0.0,0.47058823529411764,0,0.3076923076923077,0.0
9,0.818,0.4807692307692308,10.68519259863748,0.4807692307692308,0.0,0.818,0,0.7409420289855072,0.0,0.5588235294117647,0.3269230769230769,0.16341018928920853,0.3269230769230769,0.0,0.5588235294117647,0,0.38,0.0,0.5,0.3269230769230769,0.019427897934845954,0.3269230769230769,0.0,0.5,0,0.3269230769230769,0.0
10,0.8117647058823529,0.49038461538461536,10.139498454755461,0.49038461538461536,0.0,0.8117647058823529,0,0.75,0.0,0.5142857142857142,0.33653846153846156,0.14180283681754396,0.33653846153846156,0.0,0.5142857142857142,0,0.36,0.0,0.5,0.34615384615384615,-0.008698178195459351,0.34615384615384615,0.0,0.5,0,0.34615384615384615,0.0
11,0.8346456692913385,0.48846153846153845,10.94204221060708,0.48846153846153845,0.0,0.8346456692913385,0,0.7681159420289855,0.0,0.4864864864864865,0.3557692307692308,-0.0005121945914865339,0.3557692307692308,0.0,0.4864864864864865,0,0.36,0.0,0.55,0.38461538461538464,0.046539139933939745,0.38461538461538464,0.0,0.55,0,0.4230769230769231,0.0
12,0.8562992125984252,0.48846153846153845,12.13634907431761,0.48846153846153845,0.0,0.8562992125984252,0,0.7880434782608695,0.0,0.4864864864864865,0.3557692307692308,-0.02126488220080916,0.3557692307692308,0.0,0.4864864864864865,0,0.36,0.0,0.5348837209302325,0.41346153846153844,0.005697239731689845,0.41346153846153844,0.0,0.5348837209302325,0,0.4423076923076923,0.0
13,0.8299065420560747,0.5144230769230769,11.236830219730857,0.5144230769230769,0.0,0.8299065420560747,0,0.8043478260869565,0.0,0.45454545454545453,0.3173076923076923,-0.043083417441788466,0.3173076923076923,0.0,0.45454545454545453,0,0.3,0.0,0.5,0.40384615384615385,0.0025613979952783536,0.40384615384615385,0.0,0.5,0,0.40384615384615385,0.0
14,0.84375,0.49230769230769234,11.468039392913953,0.49230769230769234,0.0,0.84375,0,0.782608695652174,0.0,0.4222222222222222,0.4326923076923077,-0.03756060615258781,0.4326923076923077,0.0,0.4222222222222222,0,0.38,0.0,0.5769230769230769,0.5,0.11668909198577046,0.5,0.0,0.5769230769230769,0,0.5769230769230769,0.0
15,0.8181818181818182,0.5182692307692308,11.891167564725256,0.5182692307692308,0.0,0.8181818181818182,0,0.7989130434782609,0.0,0.4523809523809524,0.40384615384615385,-0.06428138527659362,0.40384615384615385,0.0,0.4523809523809524,0,0.38,0.0,0.5111111111111111,0.4326923076923077,0.028584508362583142,0.4326923076923077,0.0,0.5111111111111111,0,0.4423076923076923,0.0
16,0.8394160583941606,0.5269230769230769,11.170214244600897,0.5269230769230769,0.0,0.8394160583941606,0,0.8333333333333334,0.0,0.4594594594594595,0.3557692307692308,-0.10121875608116981,0.3557692307692308,0.0,0.4594594594594595,0,0.34,0.0,0.5319148936170213,0.4519230769230769,0.0371156597052532,0.4519230769230769,0.0,0.5319148936170213,0,0.4807692307692308,0.0
17,0.8626692456479691,0.4971153846153846,11.701223753922742,0.4971153846153846,0.0,0.8626692456479691,0,0.8079710144927537,0.0,0.4722222222222222,0.34615384615384615,-0.08329764881214288,0.34615384615384615,0.0,0.4722222222222222,0,0.34,0.0,0.5208333333333334,0.46153846153846156,-0.030758354100991023,0.46153846153846156,0.0,0.5208333333333334,0,0.4807692307692308,0.0
18,0.857976653696498,0.49423076923076925,11.742134795925544,0.49423076923076925,0.0,0.857976653696498,0,0.7989130434782609,0.0,0.4878048780487805,0.3942307692307692,-0.014982625445310881,0.3942307692307692,0.0,0.4878048780487805,0,0.4,0.0,0.5454545454545454,0.4230769230769231,0.07785896646952713,0.4230769230769231,0.0,0.5454545454545454,0,0.46153846153846156,0.0
19,0.8488805970149254,0.5153846153846153,11.7345033401856,0.5153846153846153,0.0,0.8488805970149254,0,0.8242753623188406,0.0,0.4411764705882353,0.3269230769230769,-0.03171893060374698,0.3269230769230769,0.0,0.4411764705882353,0,0.3,0.0,0.5348837209302325,0.41346153846153844,0.07064429348899724,0.41346153846153844,0.0,0.5348837209302325,0,0.4423076923076923,0.0
20,0.8296703296703297,0.525,11.980149094718522,0.525,0.0,0.8296703296703297,0,0.8206521739130435,0.0,0.47619047619047616,0.40384615384615385,-0.026036996249901675,0.40384615384615385,0.0,0.47619047619047616,0,0.4,0.0,0.5333333333333333,0.4326923076923077,0.1014748875296419,0.4326923076923077,0.0,0.5333333333333333,0,0.46153846153846156,0.0
21,0.8372943327239488,0.5259615384615385,11.817981954999517,0.5259615384615385,0.0,0.8372943327239488,0,0.8297101449275363,0.0,0.4489795918367347,0.47115384615384615,-0.03801567618161799,0.47115384615384615,0.0,0.4489795918367347,0,0.44,0.0,0.5306122448979592,0.47115384615384615,0.03584269701648245,0.47115384615384615,0.0,0.5306122448979592,0,0.5,0.0
22,0.8686131386861314,0.5269230769230769,12.754375056712895,0.5269230769230769,0.0,0.8686131386861314,0,0.8623188405797102,0.0,0.42857142857142855,0.40384615384615385,-0.015295729496058072,0.40384615384615385,0.0,0.42857142857142855,0,0.36,0.0,0.5510204081632653,0.47115384615384615,0.11326566561767434,0.47115384615384615,0.0,0.5510204081632653,0,0.5192307692307693,0.0
23,0.8616236162361623,0.5211538461538462,12.80244287797518,0.5211538461538462,0.0,0.8616236162361623,0,0.8460144927536232,0.0,0.4222222222222222,0.4326923076923077,-0.033081519103962724,0.4326923076923077,0.0,0.4222222222222222,0,0.38,0.0,0.5490196078431373,0.49038461538461536,0.09461768669994598,0.49038461538461536,0.0,0.5490196078431373,0,0.5384615384615384,0.0
24,0.8482632541133455,0.5259615384615385,12.236442805741264,0.5259615384615385,0.0,0.8482632541133455,0,0.8405797101449275,0.0,0.4146341463414634,0.3942307692307692,-0.019191984475833184,0.3942307692307692,0.0,0.4146341463414634,0,0.34,0.0,0.5777777777777777,0.4326923076923077,0.18578995899338394,0.4326923076923077,0.0,0.5777777777777777,0,0.5,0.0
25,0.8635514018691589,0.5144230769230769,12.179521926257443,0.5144230769230769,0.0,0.8635514018691589,0,0.8369565217391305,0.0,0.45,0.38461538461538464,-0.004095248911393521,0.38461538461538464,0.0,0.45,0,0.36,0.0,0.5434782608695652,0.4423076923076923,0.09490477602832816,0.4423076923076923,0.0,0.5434782608695652,0,0.4807692307692308,0.0
26,0.8614800759013282,0.5067307692307692,11.840458303433557,0.5067307692307692,0.0,0.8614800759013282,0,0.822463768115942,0.0,0.4444444444444444,0.4326923076923077,-0.027060405999808378,0.4326923076923077,0.0,0.4444444444444444,0,0.4,0.0,0.5306122448979592,0.47115384615384615,0.08087789687932184,0.47115384615384615,0.0,0.5306122448979592,0,0.5,0.0
27,0.8615664845173042,0.5278846153846154,12.429289740693164,0.5278846153846154,0.0,0.8615664845173042,0,0.8568840579710145,0.0,0.45652173913043476,0.4423076923076923,-0.011459334580780401,0.4423076923076923,0.0,0.45652173913043476,0,0.42,0.0,0.54,0.4807692307692308,0.12047207678982241,0.4807692307692308,0.0,0.54,0,0.5192307692307693,0.0
